car id,timestamp,local x,local y,global x,global y,speed,classes
11476,6.21E+12,42,70,0,6,OverLimit,Eng.
11477,6.22E+12,14,95,7,6,normal,Unknown
11478,6.22E+12,97,61,8,5,normal,Unknown
11479,6.23E+12,-7,17,10,7,underLimit,Doctor
11480,6.23E+12,72,5,3,5,normal,Unknown
11481,6.23E+12,53,81,6,2,normal,Unknown
11482,6.24E+12,42,85,2,1,normal,Unknown
11483,6.24E+12,83,77,8,5,normal,Unknown
11484,6.25E+12,42,88,7,10,normal,Unknown
11485,6.25E+12,2,60,1,3,underLimit,Student
11486,6.25E+12,90,61,9,9,OverLimit,Eng.
11487,6.26E+12,95,97,7,10,OverLimit,Teacher
11488,6.26E+12,12,93,10,10,normal,Unknown
11489,6.27E+12,59,16,3,3,normal,Unknown
11490,6.27E+12,10,88,10,1,normal,Unknown
11491,6.27E+12,43,7,3,0,normal,Unknown
11492,6.28E+12,61,9,0,3,normal,Unknown
11493,6.28E+12,33,63,7,2,normal,Unknown
11494,6.29E+12,3,51,1,3,normal,Unknown
11495,6.29E+12,11,88,5,3,normal,Unknown
11496,6.29E+12,87,99,4,0,normal,Unknown
11497,6.30E+12,93,-4,3,6,underLimit,Teacher
11498,6.30E+12,91,47,1,5,underLimit,Teacher
11499,6.31E+12,36,16,8,7,underLimit,Eng.
11500,6.31E+12,96,40,9,6,normal,Unknown
11501,6.31E+12,51,44,7,5,underLimit,Doctor
11502,6.32E+12,23,20,1,4,normal,Unknown
11503,6.32E+12,3,18,7,4,normal,Unknown
11504,6.33E+12,0,10,3,6,normal,Unknown
11505,6.33E+12,54,83,5,0,OverLimit,Doctor
11506,6.33E+12,12,60,2,2,normal,Unknown
11507,6.34E+12,82,2,1,2,normal,Unknown
11508,6.34E+12,80,41,0,8,normal,Unknown
11509,6.35E+12,33,94,5,6,normal,Unknown
11510,6.35E+12,65,6,7,0,normal,Unknown
11511,6.35E+12,39,44,1,3,normal,Unknown
11512,6.36E+12,14,37,10,9,normal,Unknown
11513,6.36E+12,59,85,7,5,OverLimit,Teacher
11514,6.37E+12,33,50,9,10,normal,Unknown
11515,6.37E+12,20,30,8,7,normal,Unknown
11516,6.37E+12,28,11,0,2,normal,Unknown
11517,6.38E+12,44,88,3,0,normal,Unknown
11518,6.38E+12,64,92,6,2,underLimit,Student
11519,6.39E+12,41,100,1,0,normal,Unknown
11520,6.39E+12,71,68,10,1,normal,Unknown
11521,6.39E+12,48,43,1,4,underLimit,Student
11522,6.40E+12,54,16,7,10,underLimit,Student
11523,6.40E+12,12,94,6,9,OverLimit,Teacher
11524,6.40E+12,56,40,6,10,normal,Unknown
11525,6.41E+12,54,37,0,5,OverLimit,Student
11526,6.41E+12,100,91,5,6,underLimit,Student
11527,6.42E+12,95,17,3,1,normal,Unknown
11528,6.42E+12,32,61,0,0,normal,Unknown
11529,6.42E+12,22,38,0,5,normal,Unknown
11530,6.43E+12,5,43,4,3,normal,Unknown
11531,6.43E+12,94,17,4,6,normal,Unknown
11532,6.44E+12,54,85,7,6,OverLimit,Teacher
11533,6.44E+12,77,48,10,8,underLimit,Teacher
11534,6.44E+12,30,92,7,10,normal,Unknown
11535,6.45E+12,83,54,8,1,underLimit,Student
11536,6.45E+12,63,51,5,0,OverLimit,Teacher
11537,6.46E+12,96,14,2,5,normal,Unknown
11538,6.46E+12,43,79,5,9,normal,Unknown
11539,6.46E+12,81,33,8,3,normal,Unknown
11540,6.47E+12,53,71,9,8,underLimit,Eng.
11541,6.47E+12,92,-1,2,9,underLimit,Doctor
11542,6.48E+12,15,12,3,2,normal,Unknown
11543,6.48E+12,16,17,8,4,underLimit,Student
11544,6.48E+12,27,28,8,4,OverLimit,Doctor
11545,6.49E+12,71,89,1,2,underLimit,Doctor
11546,6.49E+12,31,9,3,4,normal,Unknown
11547,6.50E+12,62,47,2,9,normal,Unknown
11548,6.50E+12,86,94,2,5,OverLimit,Student
11549,6.50E+12,95,40,10,0,normal,Unknown
11550,6.51E+12,37,64,0,2,normal,Unknown
11551,6.51E+12,67,20,7,5,normal,Unknown
11552,6.52E+12,54,25,7,4,normal,Unknown
11553,6.52E+12,70,86,1,1,underLimit,Student
11554,6.52E+12,50,17,4,0,normal,Unknown
11555,6.53E+12,60,42,0,3,OverLimit,Eng.
11556,6.53E+12,2,13,6,2,normal,Unknown
11557,6.54E+12,84,15,8,9,normal,Unknown
11558,6.54E+12,10,4,1,7,normal,Unknown
11559,6.54E+12,84,71,2,4,normal,Unknown
11560,6.55E+12,26,65,5,7,normal,Unknown
11561,6.55E+12,86,9,2,5,normal,Unknown
11562,6.56E+12,61,42,8,2,normal,Unknown
11563,6.56E+12,25,34,5,8,underLimit,Eng.
11564,6.56E+12,66,92,7,6,normal,Unknown
11565,6.57E+12,10,34,0,4,underLimit,Doctor
11566,6.57E+12,85,45,10,5,normal,Unknown
11567,6.58E+12,48,58,5,0,normal,Unknown
11568,6.58E+12,14,16,1,7,underLimit,Student
11569,6.58E+12,14,-5,1,6,underLimit,Doctor
11570,6.59E+12,56,58,1,6,OverLimit,Doctor
11571,6.59E+12,3,75,7,7,normal,Unknown
11572,6.60E+12,7,55,6,10,normal,Unknown
11573,6.60E+12,53,12,0,1,OverLimit,Doctor
11574,6.60E+12,13,44,8,6,normal,Unknown
11575,6.61E+12,45,67,7,0,underLimit,Student
11576,6.61E+12,52,60,10,5,normal,Unknown
11577,6.62E+12,57,92,7,5,normal,Unknown
11578,6.62E+12,31,85,8,9,normal,Unknown
11579,6.62E+12,47,42,2,5,normal,Unknown
11580,6.63E+12,93,35,1,5,normal,Unknown
11581,6.63E+12,42,8,7,5,underLimit,Eng.
11582,6.64E+12,100,70,2,8,underLimit,Student
11583,6.64E+12,47,37,7,0,underLimit,Doctor
11584,6.64E+12,22,80,3,2,normal,Unknown
11585,6.65E+12,86,84,2,9,normal,Unknown
11586,6.65E+12,61,85,5,2,underLimit,Doctor
11587,6.66E+12,71,68,2,1,normal,Unknown
11588,6.66E+12,99,100,1,0,normal,Unknown
11589,6.66E+12,50,37,9,0,OverLimit,Eng.
11590,6.67E+12,72,35,2,9,normal,Unknown
11591,6.67E+12,14,66,2,9,normal,Unknown
11592,6.67E+12,90,46,3,5,OverLimit,Eng.
11593,6.68E+12,69,59,0,5,normal,Unknown
11594,6.68E+12,2,27,7,3,normal,Unknown
11595,6.69E+12,89,7,6,4,underLimit,Teacher
11596,6.69E+12,7,36,0,7,normal,Unknown
11597,6.69E+12,65,85,8,1,normal,Unknown
11598,6.70E+12,65,80,2,3,underLimit,Eng.
11599,6.70E+12,38,35,1,4,underLimit,Doctor
11600,6.71E+12,72,8,8,9,underLimit,Student
11601,6.71E+12,52,34,4,9,underLimit,Student
11602,6.71E+12,15,5,8,1,normal,Unknown
11603,6.72E+12,58,90,8,7,normal,Unknown
11604,6.72E+12,85,99,7,3,normal,Unknown
11605,6.73E+12,43,72,3,8,underLimit,Teacher
11606,6.73E+12,77,44,9,8,OverLimit,Student
11607,6.73E+12,15,59,1,6,OverLimit,Teacher
11608,6.74E+12,37,20,0,8,normal,Unknown
11609,6.74E+12,39,27,2,10,OverLimit,Doctor
11610,6.75E+12,79,63,8,7,OverLimit,Eng.
11611,6.75E+12,83,9,7,3,normal,Unknown
11612,6.75E+12,14,15,10,7,normal,Unknown
11613,6.76E+12,27,94,9,2,underLimit,Student
11614,6.76E+12,82,77,3,0,normal,Unknown
11615,6.77E+12,61,13,9,3,normal,Unknown
11616,6.77E+12,78,90,6,3,normal,Unknown
11617,6.77E+12,7,49,7,9,normal,Unknown
11618,6.78E+12,48,99,7,0,normal,Unknown
11619,6.78E+12,22,83,6,7,OverLimit,Teacher
11620,6.79E+12,89,73,9,1,underLimit,Eng.
11621,6.79E+12,90,88,9,9,OverLimit,Teacher
11622,6.79E+12,69,63,9,4,normal,Unknown
11623,6.80E+12,66,67,5,5,underLimit,Doctor
11624,6.80E+12,57,64,3,7,normal,Unknown
11625,6.81E+12,16,54,0,6,underLimit,Teacher
11626,6.81E+12,12,96,3,3,underLimit,Doctor
11627,6.81E+12,43,84,8,6,normal,Unknown
11628,6.82E+12,50,100,3,2,normal,Unknown
11629,6.82E+12,81,92,4,6,underLimit,Student
11630,6.83E+12,45,30,7,7,normal,Unknown
11631,6.83E+12,39,58,8,7,normal,Unknown
11632,6.83E+12,17,97,8,1,underLimit,Doctor
11633,6.84E+12,69,49,7,4,normal,Unknown
11634,6.84E+12,95,78,8,7,OverLimit,Eng.
11635,6.85E+12,22,82,10,9,OverLimit,Teacher
11636,6.85E+12,2,97,3,1,OverLimit,Doctor
11637,6.85E+12,33,48,0,8,OverLimit,Eng.
11638,6.86E+12,19,60,4,0,normal,Unknown
11639,6.86E+12,27,31,6,9,underLimit,Teacher
11640,6.87E+12,23,90,4,10,underLimit,Doctor
11641,6.87E+12,23,60,0,4,underLimit,Student
11642,6.87E+12,35,54,2,10,normal,Unknown
11643,6.88E+12,58,59,4,8,OverLimit,Teacher
11644,6.88E+12,100,52,9,4,normal,Unknown
11645,6.89E+12,53,15,0,4,underLimit,Doctor
11646,6.89E+12,13,86,9,10,normal,Unknown
11647,6.89E+12,87,58,4,3,normal,Unknown
11648,6.90E+12,46,91,4,5,normal,Unknown
11649,6.90E+12,61,12,1,1,normal,Unknown
11650,6.91E+12,37,79,6,6,normal,Unknown
11651,6.91E+12,54,25,6,5,normal,Unknown
11652,6.91E+12,23,14,2,4,normal,Unknown
11653,6.92E+12,81,90,7,4,normal,Unknown
11654,6.92E+12,7,99,4,5,normal,Unknown
11655,6.93E+12,94,43,8,9,OverLimit,Eng.
11656,6.93E+12,17,10,10,7,normal,Unknown
11657,6.93E+12,25,3,9,8,underLimit,Doctor
11658,6.94E+12,12,60,6,4,normal,Unknown
11659,6.94E+12,31,7,1,0,underLimit,Student
11660,6.95E+12,98,13,7,9,normal,Unknown
11661,6.95E+12,9,3,4,7,normal,Unknown
11662,6.95E+12,47,63,6,7,normal,Unknown
11663,6.96E+12,27,2,9,1,normal,Unknown
11664,6.96E+12,27,4,7,1,OverLimit,Doctor
11665,6.96E+12,19,36,7,10,underLimit,Doctor
11666,6.97E+12,88,49,3,5,OverLimit,Student
11667,6.97E+12,70,48,2,8,normal,Unknown
11668,6.98E+12,36,74,6,7,normal,Unknown
11669,6.98E+12,96,32,3,4,underLimit,Teacher
11670,6.98E+12,23,87,3,10,underLimit,Doctor
11671,6.99E+12,22,21,6,3,normal,Unknown
11672,6.99E+12,4,13,1,7,normal,Unknown
11673,7.00E+12,75,57,9,6,normal,Unknown
11674,7.00E+12,54,83,0,9,normal,Unknown
11675,7.00E+12,64,81,8,5,normal,Unknown
11676,7.01E+12,85,15,10,8,normal,Unknown
11677,7.01E+12,60,28,2,7,underLimit,Eng.
11678,7.02E+12,12,82,8,7,normal,Unknown
11679,7.02E+12,44,41,7,3,underLimit,Doctor
11680,7.02E+12,0,38,9,10,normal,Unknown
11681,7.03E+12,65,14,9,5,underLimit,Teacher
11682,7.03E+12,32,84,3,8,normal,Unknown
11683,7.04E+12,22,80,1,9,normal,Unknown
11684,7.04E+12,16,85,9,7,normal,Unknown
11685,7.04E+12,33,12,4,2,normal,Unknown
11686,7.05E+12,49,7,7,5,normal,Unknown
11687,7.05E+12,13,41,0,2,normal,Unknown
11688,7.06E+12,62,66,3,3,normal,Unknown
11689,7.06E+12,42,44,8,1,normal,Unknown
11690,7.06E+12,65,16,5,7,normal,Unknown
11691,7.07E+12,74,88,8,7,normal,Unknown
11692,7.07E+12,96,82,6,1,normal,Unknown
11693,7.08E+12,12,96,3,6,normal,Unknown
11694,7.08E+12,25,54,0,4,normal,Unknown
11695,7.08E+12,26,80,9,3,normal,Unknown
11696,7.09E+12,59,19,3,5,normal,Unknown
11697,7.09E+12,88,44,6,6,underLimit,Doctor
11698,7.10E+12,4,23,7,10,normal,Unknown
11699,7.10E+12,32,13,4,7,normal,Unknown
11700,7.10E+12,87,16,3,8,underLimit,Student
11701,7.11E+12,92,35,8,7,normal,Unknown
11702,7.11E+12,73,26,0,5,underLimit,Doctor
11703,7.12E+12,9,29,3,2,underLimit,Student
11704,7.12E+12,80,95,8,1,normal,Unknown
11705,7.12E+12,13,52,0,1,normal,Unknown
11706,7.13E+12,32,24,5,6,normal,Unknown
11707,7.13E+12,46,81,10,8,normal,Unknown
11708,7.14E+12,33,18,7,3,normal,Unknown
11709,7.14E+12,66,13,4,2,normal,Unknown
11710,7.14E+12,43,17,3,3,normal,Unknown
11711,7.15E+12,5,74,3,3,underLimit,Doctor
11712,7.15E+12,96,83,3,2,normal,Unknown
11713,7.16E+12,4,64,5,8,OverLimit,Eng.
11714,7.16E+12,78,79,10,1,underLimit,Student
11715,7.16E+12,53,24,8,1,normal,Unknown
11716,7.17E+12,6,22,7,4,normal,Unknown
11717,7.17E+12,54,4,4,2,normal,Unknown
11718,7.18E+12,63,3,6,4,normal,Unknown
11719,7.18E+12,22,80,2,2,underLimit,Student
11720,7.18E+12,70,13,2,5,OverLimit,Student
11721,7.19E+12,29,52,8,2,OverLimit,Student
11722,7.19E+12,99,69,5,3,normal,Unknown
11723,7.20E+12,41,0,3,8,OverLimit,Eng.
11724,7.20E+12,71,49,10,0,normal,Unknown
11725,7.20E+12,72,9,9,5,normal,Unknown
11726,7.21E+12,88,7,2,7,normal,Unknown
11727,7.21E+12,71,59,8,6,OverLimit,Teacher
11728,7.22E+12,35,84,9,5,normal,Unknown
11729,7.22E+12,100,74,9,1,normal,Unknown
11730,7.22E+12,59,50,9,7,normal,Unknown
11731,7.23E+12,42,17,7,5,OverLimit,Teacher
11732,7.23E+12,74,64,7,0,normal,Unknown
11733,7.23E+12,11,88,5,7,normal,Unknown
11734,7.24E+12,62,41,10,4,normal,Unknown
11735,7.24E+12,14,75,1,2,normal,Unknown
11736,7.25E+12,27,40,7,2,underLimit,Eng.
11737,7.25E+12,55,74,7,5,underLimit,Teacher
11738,7.25E+12,22,14,4,2,normal,Unknown
11739,7.26E+12,82,55,7,3,normal,Unknown
11740,7.26E+12,69,35,8,10,normal,Unknown
11741,7.27E+12,59,58,9,7,normal,Unknown
11742,7.27E+12,42,78,1,9,underLimit,Eng.
11743,7.27E+12,21,63,10,5,underLimit,Eng.
11744,7.28E+12,24,9,2,2,normal,Unknown
11745,7.28E+12,40,96,4,1,underLimit,Teacher
11746,7.29E+12,81,52,7,10,normal,Unknown
11747,7.29E+12,35,55,10,0,normal,Unknown
11748,7.29E+12,83,35,1,10,underLimit,Doctor
11749,7.30E+12,53,83,4,8,normal,Unknown
11750,7.30E+12,30,25,5,9,normal,Unknown
11751,7.31E+12,6,86,10,5,normal,Unknown
11752,7.31E+12,7,77,5,2,underLimit,Student
11753,7.31E+12,27,58,10,2,normal,Unknown
11754,7.32E+12,57,55,0,10,normal,Unknown
11755,7.32E+12,21,32,6,1,normal,Unknown
11756,7.33E+12,11,17,8,9,underLimit,Doctor
11757,7.33E+12,12,9,4,0,underLimit,Teacher
11758,7.33E+12,40,88,7,5,normal,Unknown
11759,7.34E+12,82,64,3,3,normal,Unknown
11760,7.34E+12,72,15,9,0,normal,Unknown
11761,7.35E+12,65,30,5,7,underLimit,Doctor
11762,7.35E+12,45,73,1,8,normal,Unknown
11763,7.35E+12,47,68,5,1,OverLimit,Doctor
11764,7.36E+12,84,39,5,10,OverLimit,Student
11765,7.36E+12,7,94,2,7,OverLimit,Teacher
11766,7.37E+12,63,22,5,3,normal,Unknown
11767,7.37E+12,81,99,5,8,normal,Unknown
11768,7.37E+12,66,82,0,1,normal,Unknown
11769,7.38E+12,61,62,7,0,normal,Unknown
11770,7.38E+12,85,88,1,2,normal,Unknown
11771,7.39E+12,61,11,8,10,normal,Unknown
11772,7.39E+12,74,9,8,4,normal,Unknown
11773,7.39E+12,2,64,8,9,normal,Unknown
11774,7.40E+12,55,45,0,10,OverLimit,Student
11775,7.40E+12,93,57,6,7,normal,Unknown
11776,7.41E+12,69,48,10,5,normal,Unknown
11777,7.41E+12,43,77,4,8,OverLimit,Student
11778,7.41E+12,80,66,3,0,normal,Unknown
11779,7.42E+12,1,6,3,10,normal,Unknown
11780,7.42E+12,6,95,9,4,normal,Unknown
11781,7.43E+12,41,82,6,5,normal,Unknown
11782,7.43E+12,85,82,1,6,OverLimit,Eng.
11783,7.43E+12,44,1,8,3,normal,Unknown
11784,7.44E+12,84,18,9,4,normal,Unknown
11785,7.44E+12,90,89,2,2,normal,Unknown
11786,7.45E+12,32,24,0,6,normal,Unknown
11787,7.45E+12,54,54,2,2,underLimit,Doctor
11788,7.45E+12,49,41,6,6,normal,Unknown
11789,7.46E+12,93,77,8,10,normal,Unknown
11790,7.46E+12,26,86,9,1,underLimit,Student
11791,7.47E+12,37,20,1,7,normal,Unknown
11792,7.47E+12,35,20,2,2,normal,Unknown
11793,7.47E+12,15,65,4,5,underLimit,Eng.
11794,7.48E+12,99,12,8,7,normal,Unknown
11795,7.48E+12,33,93,10,1,underLimit,Doctor
11796,7.49E+12,13,-4,3,5,underLimit,Doctor
11797,7.49E+12,6,75,8,6,normal,Unknown
11798,7.49E+12,56,33,10,3,normal,Unknown
11799,7.50E+12,87,8,1,2,normal,Unknown
11800,7.50E+12,95,16,4,7,normal,Unknown
11801,7.51E+12,55,31,0,8,normal,Unknown
11802,7.51E+12,50,22,2,1,underLimit,Student
11803,7.51E+12,90,64,3,7,normal,Unknown
11804,7.52E+12,39,68,8,2,normal,Unknown
11805,7.52E+12,64,55,9,10,normal,Unknown
11806,7.52E+12,5,51,2,0,underLimit,Student
11807,7.53E+12,15,84,5,9,normal,Unknown
11808,7.53E+12,19,84,0,4,normal,Unknown
11809,7.54E+12,46,1,0,10,normal,Unknown
11810,7.54E+12,61,56,5,10,normal,Unknown
11811,7.54E+12,16,49,6,1,normal,Unknown
11812,7.55E+12,100,64,2,8,normal,Unknown
11813,7.55E+12,80,32,8,4,normal,Unknown
11814,7.56E+12,58,26,2,10,normal,Unknown
11815,7.56E+12,45,80,4,9,underLimit,Teacher
11816,7.56E+12,41,61,2,8,OverLimit,Eng.
11817,7.57E+12,54,59,9,0,normal,Unknown
11818,7.57E+12,38,46,7,8,normal,Unknown
11819,7.58E+12,82,41,8,2,OverLimit,Eng.
11820,7.58E+12,67,68,3,1,normal,Unknown
11821,7.58E+12,97,74,1,4,OverLimit,Eng.
11822,7.59E+12,90,85,6,7,normal,Unknown
11823,7.59E+12,21,72,9,9,normal,Unknown
11824,7.60E+12,44,60,6,8,normal,Unknown
11825,7.60E+12,46,2,7,7,normal,Unknown
11826,7.60E+12,52,89,10,4,normal,Unknown
11827,7.61E+12,50,1,6,0,normal,Unknown
11828,7.61E+12,0,67,7,1,normal,Unknown
11829,7.62E+12,25,61,7,4,normal,Unknown
11830,7.62E+12,88,4,10,1,normal,Unknown
11831,7.62E+12,20,35,1,10,OverLimit,Eng.
11832,7.63E+12,36,86,0,7,underLimit,Eng.
11833,7.63E+12,0,57,5,0,OverLimit,Student
11834,7.64E+12,16,88,8,9,normal,Unknown
11835,7.64E+12,62,34,6,5,underLimit,Eng.
11836,7.64E+12,77,42,7,1,normal,Unknown
11837,7.65E+12,39,47,0,3,normal,Unknown
11838,7.65E+12,47,43,2,0,normal,Unknown
11839,7.66E+12,37,62,9,3,OverLimit,Student
11840,7.66E+12,60,51,7,7,normal,Unknown
11841,7.66E+12,30,1,1,1,normal,Unknown
11842,7.67E+12,88,44,4,2,normal,Unknown
11843,7.67E+12,21,61,10,0,normal,Unknown
11844,7.68E+12,87,58,10,7,normal,Unknown
11845,7.68E+12,88,65,4,1,normal,Unknown
11846,7.68E+12,4,58,2,1,normal,Unknown
11847,7.69E+12,30,32,9,8,normal,Unknown
11848,7.69E+12,90,82,7,7,normal,Unknown
11849,7.70E+12,12,45,7,9,normal,Unknown
11850,7.70E+12,7,9,2,0,normal,Unknown
11851,7.70E+12,17,71,1,6,normal,Unknown
11852,7.71E+12,19,1,10,7,normal,Unknown
11853,7.71E+12,44,58,6,4,underLimit,Doctor
11854,7.72E+12,98,81,2,2,normal,Unknown
11855,7.72E+12,10,19,10,10,normal,Unknown
11856,7.72E+12,76,97,8,8,OverLimit,Eng.
11857,7.73E+12,20,37,1,1,normal,Unknown
11858,7.73E+12,85,91,4,7,normal,Unknown
11859,7.74E+12,81,61,4,3,normal,Unknown
11860,7.74E+12,50,92,1,2,normal,Unknown
11861,7.74E+12,4,9,4,8,normal,Unknown
11862,7.75E+12,62,77,1,10,normal,Unknown
11863,7.75E+12,89,82,7,9,normal,Unknown
11864,7.76E+12,84,13,7,10,normal,Unknown
11865,7.76E+12,69,32,1,0,normal,Unknown
11866,7.76E+12,21,71,10,2,normal,Unknown
11867,7.77E+12,88,4,4,6,normal,Unknown
11868,7.77E+12,85,17,8,9,underLimit,Teacher
11869,7.78E+12,84,33,1,6,normal,Unknown
11870,7.78E+12,41,49,10,1,normal,Unknown
11871,7.78E+12,2,70,0,5,normal,Unknown
11872,7.79E+12,27,78,3,7,underLimit,Student
11873,7.79E+12,27,72,8,3,OverLimit,Student
11874,7.79E+12,66,91,8,10,OverLimit,Eng.
11875,7.80E+12,55,59,9,5,OverLimit,Doctor
11876,7.80E+12,72,87,10,7,normal,Unknown
11877,7.81E+12,73,17,3,4,underLimit,Teacher
11878,7.81E+12,72,1,3,6,normal,Unknown
11879,7.81E+12,62,90,5,8,normal,Unknown
11880,7.82E+12,19,37,8,10,OverLimit,Eng.
11881,7.82E+12,82,49,9,9,normal,Unknown
11882,7.83E+12,98,92,8,6,normal,Unknown
11883,7.83E+12,5,6,1,7,normal,Unknown
11884,7.83E+12,73,27,1,4,normal,Unknown
11885,7.84E+12,67,12,9,10,normal,Unknown
11886,7.84E+12,56,43,4,4,OverLimit,Student
11887,7.85E+12,93,28,4,1,normal,Unknown
11888,7.85E+12,10,91,3,3,underLimit,Student
11889,7.85E+12,53,81,0,0,OverLimit,Doctor
11890,7.86E+12,10,64,10,2,normal,Unknown
11891,7.86E+12,24,15,3,10,normal,Unknown
11892,7.87E+12,72,61,2,3,normal,Unknown
11893,7.87E+12,1,37,1,6,underLimit,Student
11894,7.87E+12,46,64,5,7,normal,Unknown
11895,7.88E+12,41,28,8,2,underLimit,Student
11896,7.88E+12,84,6,3,0,normal,Unknown
11897,7.89E+12,21,41,0,6,normal,Unknown
11898,7.89E+12,20,17,9,3,OverLimit,Eng.
11899,7.89E+12,38,23,4,7,normal,Unknown
11900,7.90E+12,45,23,5,5,underLimit,Teacher
11901,7.90E+12,55,90,0,8,underLimit,Doctor
11902,7.91E+12,62,20,4,9,normal,Unknown
11903,7.91E+12,75,62,6,0,normal,Unknown
11904,7.91E+12,100,90,4,6,OverLimit,Student
11905,7.92E+12,98,28,1,6,OverLimit,Doctor
11906,7.92E+12,85,53,6,4,underLimit,Doctor
11907,7.93E+12,37,70,9,8,OverLimit,Doctor
11908,7.93E+12,47,79,3,7,underLimit,Teacher
11909,7.93E+12,100,88,9,3,normal,Unknown
11910,7.94E+12,58,70,4,4,OverLimit,Eng.
11911,7.94E+12,8,5,7,4,normal,Unknown
11912,7.95E+12,65,88,7,1,normal,Unknown
11913,7.95E+12,-8,82,9,3,underLimit,Doctor
11914,7.95E+12,13,17,7,8,normal,Unknown
11915,7.96E+12,94,3,1,10,normal,Unknown
11916,7.96E+12,4,88,3,3,underLimit,Student
11917,7.97E+12,70,89,4,6,underLimit,Student
11918,7.97E+12,20,68,3,1,OverLimit,Eng.
11919,7.97E+12,54,25,5,6,underLimit,Doctor
11920,7.98E+12,57,43,0,8,normal,Unknown
11921,7.98E+12,91,13,6,6,normal,Unknown
11922,7.99E+12,80,22,10,3,underLimit,Eng.
11923,7.99E+12,65,92,3,2,normal,Unknown
11924,7.99E+12,95,24,1,4,normal,Unknown
11925,8.00E+12,16,42,7,10,normal,Unknown
11926,8.00E+12,97,97,7,3,underLimit,Student
11927,8.01E+12,61,21,1,7,normal,Unknown
11928,8.01E+12,92,11,4,6,OverLimit,Doctor
11929,8.01E+12,3,91,3,2,underLimit,Eng.
11930,8.02E+12,48,50,4,1,underLimit,Teacher
11931,8.02E+12,67,81,3,6,normal,Unknown
11932,8.03E+12,88,-3,10,9,underLimit,Doctor
11933,8.03E+12,21,76,4,0,normal,Unknown
11934,8.03E+12,85,3,7,2,underLimit,Student
11935,8.04E+12,19,81,7,9,OverLimit,Doctor
11936,8.04E+12,27,90,9,0,normal,Unknown
11937,8.05E+12,18,77,10,6,normal,Unknown
11938,8.05E+12,32,99,3,5,normal,Unknown
11939,8.05E+12,71,93,2,7,normal,Unknown
11940,8.06E+12,86,24,10,5,normal,Unknown
11941,8.06E+12,91,77,6,10,normal,Unknown
11942,8.07E+12,5,73,9,7,underLimit,Eng.
11943,8.07E+12,29,59,4,3,normal,Unknown
11944,8.07E+12,46,83,1,4,normal,Unknown
11945,8.08E+12,39,98,7,10,normal,Unknown
11946,8.08E+12,8,33,8,10,normal,Unknown
11947,8.08E+12,64,85,1,5,normal,Unknown
11948,8.09E+12,34,85,8,3,normal,Unknown
11949,8.09E+12,69,20,8,4,normal,Unknown
11950,8.10E+12,100,83,9,0,underLimit,Eng.
11951,8.10E+12,2,18,7,10,normal,Unknown
11952,8.10E+12,71,89,1,9,underLimit,Teacher
11953,8.11E+12,7,48,9,10,normal,Unknown
11954,8.11E+12,18,42,10,4,normal,Unknown
11955,8.12E+12,94,56,4,2,normal,Unknown
11956,8.12E+12,38,10,5,2,normal,Unknown
11957,8.12E+12,43,65,7,5,normal,Unknown
11958,8.13E+12,75,42,10,2,normal,Unknown
11959,8.13E+12,7,1,8,10,normal,Unknown
11960,8.14E+12,-5,17,8,6,underLimit,Teacher
11961,8.14E+12,71,73,3,6,underLimit,Student
11962,8.14E+12,78,56,8,8,normal,Unknown
11963,8.15E+12,46,23,8,5,underLimit,Eng.
11964,8.15E+12,3,7,2,7,normal,Unknown
11965,8.16E+12,50,26,8,1,normal,Unknown
11966,8.16E+12,2,75,5,8,normal,Unknown
11967,8.16E+12,77,59,6,3,underLimit,Student
11968,8.17E+12,69,76,1,0,underLimit,Teacher
11969,8.17E+12,8,99,1,2,normal,Unknown
11970,8.18E+12,89,98,2,8,normal,Unknown
11971,8.18E+12,51,42,2,6,normal,Unknown
11972,8.18E+12,53,96,7,1,normal,Unknown
11973,8.19E+12,97,97,4,0,normal,Unknown
11974,8.19E+12,81,20,4,0,normal,Unknown
11975,8.20E+12,48,43,10,4,normal,Unknown
11976,8.20E+12,79,6,7,1,normal,Unknown
11977,8.20E+12,94,37,0,8,normal,Unknown
11978,8.21E+12,21,99,9,0,normal,Unknown
11979,8.21E+12,4,60,6,2,normal,Unknown
11980,8.22E+12,2,60,8,0,underLimit,Student
11981,8.22E+12,96,75,7,2,underLimit,Student
11982,8.22E+12,25,22,1,8,normal,Unknown
11983,8.23E+12,72,19,0,10,normal,Unknown
11984,8.23E+12,96,3,8,4,OverLimit,Eng.
11985,8.24E+12,39,86,2,4,normal,Unknown
11986,8.24E+12,6,47,7,4,underLimit,Student
11987,8.24E+12,16,53,2,0,normal,Unknown
11988,8.25E+12,67,28,4,10,normal,Unknown
11989,8.25E+12,59,88,6,9,normal,Unknown
11990,8.26E+12,54,1,2,0,normal,Unknown
11991,8.26E+12,70,72,3,4,underLimit,Doctor
11992,8.26E+12,56,92,4,9,underLimit,Student
11993,8.27E+12,64,24,3,2,normal,Unknown
11994,8.27E+12,19,6,6,4,OverLimit,Doctor
11995,8.28E+12,19,39,8,10,OverLimit,Doctor
11996,8.28E+12,94,27,7,5,normal,Unknown
11997,8.28E+12,59,33,9,1,underLimit,Student
11998,8.29E+12,50,62,10,2,normal,Unknown
11999,8.29E+12,44,26,6,1,normal,Unknown
